Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Spatial Auditory Human-Computer Interfaces,2500116,73.51399426,Jaka Sodnik,Springer International Publishing,2015,,,This book focuses on a special group of auditory interfaces using spatial sound for the representation of information. The addition of information on the location of a selected sound source or a group of sources shows many advantages over a mere...,True,2015-09-03T00:00:00,Sep 2015,2,97,150,UI_UX
Context Aware Human-Robot and Human-Agent Interaction,2500597,132.33695426,Nadia Magnenat-Thalmann,Springer International Publishing,2015,,,"This is the first book to describe how Autonomous Virtual Humans and Social Robots can interact with real people, be aware of the environment around them, and react to various situations. Researchers from around the world present the main...",True,2015-09-25T00:00:00,Sep 2015,4,97,150,UI_UX
Natural Language Dialog Systems and Intelligent Assistants,2500613,132.33695426,G.G. Lee,Springer International Publishing,2015,,,This book covers state-of-the-art topics on the practical implementation of Spoken Dialog Systems and intelligent assistants in everyday applications. It presents scientific achievements in language processing that result in the development of...,True,2015-09-28T00:00:00,Sep 2015,4,97,150,UI_UX
"The Future Home is Wise, Not Smart",2500744,73.51399426,Gerhard Leitner,Springer International Publishing,2015,A Human-Centric Perspective on Next Generation Domestic Technologies,,"This book introduces the concept of the wise home. Whilst smart homes focus on automation technologies, forcing users to deal with complex and incomprehensible control and programming procedures, the wise home is different. By going beyond...",True,2015-10-01T00:00:00,Oct 2015,1,97,150,UI_UX
Beauty Technology,2597036,132.33695426,Katia Vega,Springer International Publishing,2016,Designing Seamless Interfaces for Wearable Computing,,"The increasing advances in electronics allows smaller and more powerful devices, bringing wearable computing closer to reality. However, most wearable computers are very distinguished and placed on clothes and accessories. This book tries to...",True,2016-05-24T00:00:00,May 2016,2,97,150,UI_UX
Digital Make-Believe,2571016,73.51399426,Phil Turner,Springer International Publishing,2016,,,"Make-believe plays a far stronger role in both the design and use of interfaces, games and services than we have come to believe. This edited volume illustrates ways for grasping and utilising that connection to improve interaction, user...",True,2016-04-25T00:00:00,Apr 2016,2,97,150,UI_UX
Anthropology-Based Computing,2549039,73.51399426,John N.A. Brown,Springer International Publishing,2016,Putting the Human in Human-Computer Interaction,,"We have always built tools to improve our productivity and help us lead better lives; however we find ourselves constantly battling against our new computerized tools, making us less productive and putting our health and our lives at risk. This...",True,2016-03-16T00:00:00,Mar 2016,1,97,150,UI_UX
Modern Statistical Methods for HCI,2549091,235.27713426,Judy Robertson,Springer International Publishing,2016,,,This book critically reflects on current statistical methods used in Human-Computer Interaction (HCI) and introduces a number of novel methods to the reader. &lt;p&gt;Covering many techniques and approaches for exploratory data analysis including...,True,2016-03-22T00:00:00,Mar 2016,2,97,150,UI_UX
Peripheral Interaction,2549191,132.33695426,Saskia Bakker,Springer International Publishing,2016,Challenges and Opportunities for HCI in the Periphery of Attention,,"Computing devices havebecome ever more present in our everyday environments, however embedding thesetechnologies into our routines has remained a challenge. This book exploresthe novel theory of peripheral interaction to rectify this. This...",True,2016-03-29T00:00:00,Mar 2016,3,97,150,UI_UX
"Evolutionary and Biologically Inspired Music, Sound, Art and Design",2549261,73.51399426,Colin Johnson,Springer International Publishing,2016,"5th International Conference, EvoMUSART 2016, Porto, Portugal, March 30 -- April 1, 2016, Proceedings",,"This book constitutes the refereed proceedings of the 5th International Conference on Evolutionary and Biologically Inspired Music, Sound, Art and Design, EvoMUSART 2016, held in Porto, Portugal, in March/April 2016, co-located with the Evo*2016...",True,2016-03-16T00:00:00,Mar 2016,4,97,150,UI_UX
Tangible Interactive Systems,2568777,132.33695426,Guy André Boy,Springer International Publishing,2016,Grasping the Real World with Computers,,"Distinguishingbetween tangible user interfaces (TUI) and tangible interactive systems (TISs),this book takes into account not only the user interfaces but also looks at howinteraction can be enabled by using digital information through the...",True,2016-04-21T00:00:00,Apr 2016,1,97,150,UI_UX
Exploring the Use of Eye Gaze Controlled Interfaces in Automotive Environments,2656018,73.51399426,Pradipta Biswas,Springer International Publishing,2016,,,This book provides a concise study of eye gaze tracking as a direct controller of electronic displays and interfaces inside cars and other vehicles. The author explores the prospect of controlling a vehicle’s internal system via the drivers’ eye gaze...,True,2016-08-04T00:00:00,Aug 2016,1,97,150,UI_UX
Computers Helping People with Special Needs,2641496,73.51399426,Klaus Miesenberger,Springer International Publishing,2016,"15th International Conference, ICCHP 2016, Linz, Austria, July 13-15, 2016, Proceedings, Part I",,"The two volume set LNCS 9758 and 9759, constitutes the refereed proceedings of the 15th International Conference on Computers Helping People with Special Needs, ICCHP 2015, held in Linz, Austria, in July 2016.The 115 revised full papers and 48...",True,2016-07-05T00:00:00,Jul 2016,3,97,150,UI_UX
Computers Helping People with Special Needs,2641497,73.51399426,Klaus Miesenberger,Springer International Publishing,2016,"15th International Conference, ICCHP 2016, Linz, Austria, July 13-15, 2016, Proceedings, Part II",,"The two volume set LNCS 9758 and 9759, constitutes the refereed proceedings of the 15th International Conference on Computers Helping People with Special Needs, ICCHP 2015, held in Linz, Austria, in July 2016.The 115 revised full papers and 48...",True,2016-07-05T00:00:00,Jul 2016,3,97,150,UI_UX
Why Engagement Matters,2602926,132.33695426,Heather O'Brien,Springer International Publishing,2016,Cross-Disciplinary Perspectives of User Engagement in Digital Media,,"User Engagement (UE) is a complex concept to investigate. The purpose of this book is not to constrain UE to one perspective, but to offer a well-rounded appreciation for UE across various domains and disciplines. The text begins with two...",True,2016-05-30T00:00:00,May 2016,2,97,150,UI_UX
Architecture and Interaction,2607085,132.33695426,Nicholas S. Dalton,Springer International Publishing,2016,Human Computer Interaction in Space and Place,,Ubiquitouscomputing has a vision of information and interaction being embedded in theworld around us; this forms the basis of this book. Built environments aresubjects of design and architects have seen digital elements incorporated intothe...,True,2016-06-09T00:00:00,Jun 2016,4,97,150,UI_UX
Diagrammatic Representation and Inference,2650507,95.57260426,Mateja Jamnik,Springer International Publishing,2016,"9th International Conference, Diagrams 2016, Philadelphia, PA, USA, August 7-10, 2016, Proceedings",,"This book constitutes the refereed proceedings of the 9th InternationalConference on the Theory and Application of Diagrams, Diagrams 2016,held in Philadelphia, PA, USA, in August 2016.The 12 revised full papers and 11 short papers presented...",True,2016-07-25T00:00:00,Jul 2016,3,97,150,UI_UX
Gamer Psychology and Behavior,2610432,132.33695426,Barbaros Bostan,Springer International Publishing,2016,,,This book provides an introduction and overview of the increasingly important topic of gamer psychology and behavior by presenting a range of theoretic perspectives and empirical evidence casting new light on understanding gamer behavior and...,True,2016-06-13T00:00:00,Jun 2016,1,97,150,UI_UX
Robust Multimodal Cognitive Load Measurement,2610828,132.33695426,Fang Chen,Springer International Publishing,2016,,,"This book explores robust multimodal cognitive load measurement with physiological and behavioural modalities, which involve the eye, Galvanic Skin Response, speech, language, pen input, mouse movement and multimodality fusions. Factors including...",True,2016-06-14T00:00:00,Jun 2016,7,97,150,UI_UX
Perspectives on HCI Research with Teenagers,2655624,132.33695426,Linda Little,Springer International Publishing,2016,,,"Teen Computer Interaction is concerned with the design, evaluation and implementation of technologies for teenagers and with the study of major phenomena surrounding them. It aims to give special consideration to the unique development issues and...",True,2016-08-03T00:00:00,Aug 2016,4,97,150,UI_UX
"Cooperative Design, Visualization, and Engineering",95576649,73.51399426,Yuhua Luo,Springer International Publishing,2016,"13th International Conference, CDVE 2016, Sydney, NSW, Australia, October 24–27, 2016, Proceedings",,"This book constitutes the refereed proceedings of the 13th InternationalConference on Cooperative Design, Visualization, and Engineering, CDVE2016, held in Sydney, NSW, Australia, in October 2016.The 42 full papers and 9 short papers presented...",True,2016-10-13T00:00:00,Oct 2016,1,97,150,UI_UX
Brain-Computer Interface Research,2615159,73.51399426,Christoph Guger,Springer International Publishing,2015,A State-of-the-Art Summary 4,,"&lt;p&gt;This book describes ten of the most promising brain-computer-interface (BCI) projects to have emerged in recent years. BCI research is developing quickly, with many new ideas, research groups, and improved technologies. BCIs enable people...",True,2015-12-12T00:00:00,Dec 2015,3,97,150,UI_UX
Physical Play and Children’s Digital Games,95643426,80.86686426,Krystina Madej,Springer International Publishing,2016,,,"Play engages humans cognitively, emotionally, and physically at all ages. Using a historical framework, and focusing on play as represented by material artifacts such as toys and games, this book explores play as a form of somatic engagement that...",True,2016-11-25T00:00:00,Nov 2016,1,97,150,UI_UX
Learning and Collaboration Technologies,2640585,73.51399426,Panayiotis Zaphiris,Springer International Publishing,2016,"Third International Conference, LCT 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings",,"This book constitutes the refereed proceedings of the Third International Conference on Learning and Collaboration Technologies, LCT 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, in Toronto,...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
"Human-Computer Interaction. Theory, Design, Development and Practice",2640586,73.51399426,Masaaki Kurosu,Springer International Publishing,2016,"18th International Conference, HCI International 2016, Toronto, ON, Canada, July 17-22, 2016. Proceedings, Part I",,"The 3-volume set LNCS 9731, 9732, and 9733 constitutes the refereed proceedings of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, ON, Canada, in July 2016. The total of 1287 papers and 186 posters...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
Human-Computer Interaction. Novel User Experiences,2640587,73.51399426,Masaaki Kurosu,Springer International Publishing,2016,"18th International Conference, HCI International 2016, Toronto, ON, Canada, July 17-22, 2016. Proceedings, Part III",,"The 3-volume set LNCS 9731, 9732, and 9733 constitutes the refereed proceedings of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, ON, Canada, in July 2016. The total of 1287 papers and 186 posters...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
Human-Computer Interaction. Interaction Platforms and Techniques,2640588,73.51399426,Masaaki Kurosu,Springer International Publishing,2016,"18th International Conference, HCI International 2016, Toronto, ON, Canada, July 17-22, 2016. Proceedings, Part II",,"The 3-volume set LNCS 9731, 9732, and 9733 constitutes the refereed proceedings of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, ON, Canada, in July 2016. The total of 1287 papers and 186 posters...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
"Distributed, Ambient and Pervasive Interactions",2640589,73.51399426,Norbert Streitz,Springer International Publishing,2016,"4th International Conference, DAPI 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings",,"This book constitutes the refereed proceedings of the 4th International Conference on Distributed, Ambient, and Pervasive Interactions, DAPI 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
"Virtual, Augmented and Mixed Reality",2640590,73.51399426,Stephanie Lackey,Springer International Publishing,2016,"8th International Conference, VAMR 2016, Held as Part of HCI International 2016, Toronto, Canada, July 17-22, 2016. Proceedings",,"This volume constitutes the refereed proceedings of the 8th International Conference on HCI in Virtual, Augmented and Mixed Reality, VAMR 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, which took...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
Social Computing and Social Media,2640591,73.51399426,Gabriele Meiselwitz,Springer International Publishing,2016,"8th International Conference, SCSM 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17–22, 2016. Proceedings",,"This book constitutes the refereed proceedings of the 8th International Conference on Social Computing and Social Media, SCSM 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, ON,...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
Human Aspects of IT for the Aged Population. Healthy and Active Aging,2640593,73.51399426,Jia Zhou,Springer International Publishing,2016,"Second International Conference, ITAP 2016, Held as Part of HCI International 2016 Toronto, ON, Canada, July 17–22, 2016, Proceedings, Part II",,"The two LNCS volume set 9754-9755 constitutes the refereed proceedings of the Second International Conference on Human Aspects of IT for the Aged Population, ITAP 2016, held as part of the 18th International Conference on Human-Computer...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience,2640594,73.51399426,Dylan D. Schmorrow,Springer International Publishing,2016,"10th International Conference, AC 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Part II",,"This volume constitutes the refereed proceedings of the 10th International Conference on Foundations of Augmented Cognition, AC 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, which took place in...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience,2640595,73.51399426,Dylan D. Schmorrow,Springer International Publishing,2016,"10th International Conference, AC 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Part I",,"This volume constitutes the refereed proceedings of the 10th International Conference on Foundations of Augmented Cognition, AC 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, which took place in...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
Cross-Cultural Design,2640597,132.33695426,Pei-Luen Patrick Rau,Springer International Publishing,2016,"8th International Conference, CCD 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings",,"This book constitutes the proceedings of the 8th International Conference on Cross-Cultural Design, CCD 2016, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, ON, Canada, in July 2016 and...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
Universal Access in Human-Computer Interaction. Users and Context Diversity,2640598,73.51399426,Margherita Antona,Springer International Publishing,2016,"10th International Conference, UAHCI 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Part III",,"The three-volume set LNCS 9737-9739 constitutes the refereed proceedings of the 10th International Conference on Universal Access in Human-Computer Interaction, UAHCI&nbsp;2016, held as part of the 10th International Conference on Human-Computer...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
Universal Access in Human-Computer Interaction. Interaction Techniques and Environments,2640599,73.51399426,Margherita Antona,Springer International Publishing,2016,"10th International Conference, UAHCI 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Part II",,"The three-volume set LNCS 9737-9739 constitutes the refereed proceedings of the 10th International Conference on Universal Access in Human-Computer Interaction, UAHCI&nbsp;2016, held as part of the 10th International Conference on Human-Computer...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
"Design, User Experience, and Usability: Novel User Experiences",2640603,73.51399426,Aaron Marcus,Springer International Publishing,2016,"5th International Conference, DUXU 2016, Held as Part of HCI International 2016, Toronto, Canada, July 17–22, 2016, Proceedings, Part II",,"The three-volume set LNCS 9746, 9747, and 9748 constitutes the proceedings of the 5th International Conference on Design, User Experience, and Usability, DUXU 2016, held as part of the 18th International Conference on Human-Computer Interaction,...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
"Design, User Experience, and Usability: Technological Contexts",2640605,73.51399426,Aaron Marcus,Springer International Publishing,2016,"5th International Conference, DUXU 2016, Held as Part of HCI International 2016, Toronto, Canada, July 17–22, 2016, Proceedings, Part III",,"The three-volume set LNCS 9746, 9747, and 9748 constitutes the proceedings of the 5th International Conference on Design, User Experience, and Usability, DUXU 2016, held as part of the 18th International Conference on Human-Computer Interaction,...",True,2016-06-21T00:00:00,Jun 2016,1,97,150,UI_UX
"Design, User Experience, and Usability: Design Thinking and Methods",2640606,73.51399426,Aaron Marcus,Springer International Publishing,2016,"5th International Conference, DUXU 2016, Held as Part of HCI International 2016, Toronto, Canada, July 17–22, 2016, Proceedings, Part I",,"The three-volume set LNCS 9746, 9747, and 9748 constitutes the proceedings of the 5th International Conference on Design, User Experience, and Usability, DUXU 2016, held as part of the 18th International Conference on Human-Computer Interaction,...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
"Haptics: Perception, Devices, Control, and Applications",2639601,73.51399426,Fernando Bello,Springer International Publishing,2016,"10th International Conference, EuroHaptics 2016, London, UK, July 4-7, 2016, Proceedings, Part I",,"The two-volume set LNCS 9774 and 9775 constitutes the refereed proceedings of the 10th International Conference EuroHaptics 2016, held in London, UK, in July 2016.The 100 papers (36 oral presentations and 64 poster presentations) presented were...",True,2016-07-01T00:00:00,Jul 2016,3,97,150,UI_UX
"Digital Human Modeling: Applications in Health, Safety, Ergonomics and Risk Management",2640600,73.51399426,Vincent G. Duffy,Springer International Publishing,2016,"7th International Conference, DHM 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings",,"This book constitutes the refereed proceedings of the 7th International Conference on Digital Human Modelling: Applications in Health, Safety, Ergonomics and Risk Management, DHM 2016, held as part of the 18th International Conference on...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
"Universal Access in Human-Computer Interaction. Methods, Techniques, and Best Practices",2640601,73.51399426,Margherita Antona,Springer International Publishing,2016,"10th International Conference, UAHCI 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Part I",,"The three-volume set LNCS 9737-9739 constitutes the refereed proceedings of the10th International Conference on Universal Access in Human-Computer Interaction, UAHCI&nbsp;2016, held as part of the 10th International Conference on...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,UI_UX
"Human Interface and the Management of Information: Information, Design and Interaction",2640602,73.51399426,Sakae Yamamoto,Springer International Publishing,2016,"18th International Conference, HCI International 2016 Toronto, Canada, July 17-22, 2016, Proceedings, Part I",,"The two-volume set LNCS 9734 and 9735 constitutes the refereed proceedings of the Human Interface and the Management of Information thematic track, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
Human Interface and the Management of Information: Applications and Services,2640604,73.51399426,Sakae Yamamoto,Springer International Publishing,2016,"18th International Conference, HCI International 2016 Toronto, Canada, July 17-22, 2016. Proceedings, Part II",,"The two-volume set LNCS 9734 and 9735 constitutes the refereed proceedings of the Human Interface and the Management of Information thematic track, held as part of the 18th International Conference on Human-Computer Interaction, HCII 2016, held in...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
HCI International 2016 – Posters' Extended Abstracts,2640608,73.51399426,Constantine Stephanidis,Springer International Publishing,2016,"18th International Conference, HCI International 2016 Toronto, Canada, July 17–22, 2016 Proceedings, Part II",,"This is the second volume of the two-volume set (CCIS 617 and CCIS 618) that contains extended abstracts of the posters presented during the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, Canada, in July...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
HCI International 2016 – Posters' Extended Abstracts,2640609,73.51399426,Constantine Stephanidis,Springer International Publishing,2016,"18th International Conference, HCI International 2016, Toronto, Canada, July 17-22, 2016, Proceedings, Part I",,"This is the first volume of the two-volume set (CCIS 617 and CCIS 618) that contains extended abstracts of the posters presented during the 18th International Conference on Human-Computer Interaction, HCII 2016, held in Toronto, Canada, in July...",True,2016-07-04T00:00:00,Jul 2016,1,97,150,UI_UX
"Haptics: Perception, Devices, Control, and Applications",2639602,73.51399426,Fernando Bello,Springer International Publishing,2016,"10th International Conference, EuroHaptics 2016, London, UK, July 4-7, 2016, Proceedings, Part II",,"The two-volume set LNCS 9774 and 9775 constitutes the refereed proceedings of the 10th International Conference EuroHaptics 2016, held in London, UK, in July 2016.The 100 papers (36 oral presentations and 64 poster presentations) presented were...",True,2016-07-01T00:00:00,Jul 2016,3,97,150,UI_UX
Brain-Inspired Computing,95651958,73.51399426,Katrin Amunts,Springer International Publishing,2016,"Second International Workshop, BrainComp 2015, Cetraro, Italy, July 6-10, 2015, Revised Selected Papers",,"This book constitutes revised selected papers from the Second International Workshop on Brain-Inspired Computing, BrainComp 2015, held in Cetraro, Italy, in July 2015. The 14 papers presented in this volume were carefully reviewed and selected...",True,2016-12-10T00:00:00,Dec 2016,4,97,150,UI_UX
HCI Redux,2659145,132.33695426,Phil Turner,Springer International Publishing,2016,The Promise of Post-Cognitive Interaction,,"This book explores the role of cognition in the field of human-computer interaction (HCI) assessing how the field has developed over the past thirty years and discusses where the field is heading, as we begin to live in increasingly interconnected...",True,2016-08-12T00:00:00,Aug 2016,1,97,150,UI_UX
"COOP 2016: Proceedings of the 12th International Conference on the Design of Cooperative Systems, 23-27 May 2016, Trento, Italy",2705912,132.33695426,Antonella De Angeli,Springer International Publishing,2016,,,"This volume presents the proceedings of the 12th International Conference on the Design of Cooperative Systems (COOP 2016). The conference is a venue for multidisciplinary research contributing to the design, assessment and analysis of cooperative...",True,2016-09-07T00:00:00,Sep 2016,4,97,150,UI_UX
Innovative Technologies in Everyday Life,95541476,73.51399426,Oge Marques,Springer International Publishing,2016,,,"This SpringerBrief provides an overview of contemporary innovative technologies and discusses their impact on our daily lives. Written from a technical perspective, and yet using language and terminology accessible to non-experts, it describes the...",True,2016-09-30T00:00:00,Sep 2016,1,97,150,UI_UX
Integrating User-Centred Design in Agile Development,95541494,161.74843426,Gilbert Cockton,Springer International Publishing,2016,,,This book examines the possibilities of incorporating elements of user-centred design (UCD) such as user experience (UX) and usability with agile software development. It explores the difficulties and problems inherent in integrating these two...,True,2016-09-30T00:00:00,Sep 2016,4,97,150,UI_UX
Collaboration Meets Interactive Spaces,95668294,132.33695426,Craig Anslow,Springer International Publishing,2017,,,"This book explores the technological advances and social interactions between interactive spaces, surfaces and devices, aiming to provide new insights into emerging social protocols that arise from the experimentation and long-term usage of...",True,2017-01-09T00:00:00,Jan 2017,3,97,150,UI_UX
Serious Games and Edutainment Applications,95717097,322.055706,Minhua Ma,Springer International Publishing,2017,Volume II,,"With the continued application of gaming for training and education, which has seen exponential growth over the past two decades, this book offers an insightful introduction to the current developments and applications of game technologies within...",True,2017-03-03T00:00:00,Mar 2017,2,97,150,UI_UX
Intelligent Human Computer Interaction,95693258,73.51399426,Anupam Basu,Springer International Publishing,2017,"8th International Conference, IHCI 2016, Pilani, India, December 12-13, 2016, Proceedings",,"This book constitutes the proceedings of the 8th International Conference on Intelligent Human Computer Interaction, IHCI 2016, held in Pilani, India, in December 2016. The 22 regular papers and 3 abstracts of invited talks included in this volume...",True,2017-01-20T00:00:00,Jan 2017,4,97,150,UI_UX
"Research and Development in the Academy, Creative Industries and Applications",95724666,73.51399426,Rae Earnshaw,Springer International Publishing,2017,,,"This book examines how creativity feeds through into typical application areas, and the lessons that can be learned from this.&nbsp; A number of Case Studies in creative and general application domains are included which illustrate how the academy...",True,2017-03-07T00:00:00,Mar 2017,1,97,150,UI_UX
Prototyping of User Interfaces for Mobile Applications,95728777,147.04269426,Benjamin Bähr,Springer International Publishing,2017,,,"This book investigates processes for the prototyping of user interfaces for mobile apps, and describes the development of new concepts and tools that can improve the prototype driven app development in the early stages. It presents the development...",True,2017-03-14T00:00:00,Mar 2017,1,97,150,UI_UX
Advanced Visual Interfaces. Supporting Big Data Applications,95658488,73.51399426,Marco X. Bornschlegl,Springer International Publishing,2016,"AVI 2016 Workshop, AVI-BDA 2016, Bari, Italy, June 7–10, 2016, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-workshop proceedings of the AVI 2016 Workshop on Road Mapping Infrastructures for Advanced Visual Interfaces Supporting Big Data Applications in Virtual Research Environments, AVI-BDA 2016, held...",True,2016-12-15T00:00:00,Dec 2016,4,97,150,UI_UX
Smart Graphics,95748040,73.51399426,Yaxi Chen,Springer International Publishing,2017,"13th International Symposium, SG 2015, Chengdu, China, August 26-28, 2015, Revised Selected Papers",,"This book constitutes the proceedings of the 13th International Symposium on Smart Graphics, SG 2015, held in Chengdu, China, in August 2015.The 17 full and 3 short papers presented in this volume were carefully reviewed and selected from 35...",True,2017-03-24T00:00:00,Mar 2017,3,97,150,UI_UX
Brain-Computer Interface Research,95791817,73.51399426,Christoph Guger,Springer International Publishing,2017,A State-of-the-Art Summary 5,,This book describes the prize-winning brain-computer-interface (BCI) projects honored in the community's most prestigious annual award. BCIs enable people to communicate and control their limbs and/or environment&amp;nbsp;using thought processes...,True,2017-04-29T00:00:00,Apr 2017,3,97,150,UI_UX
"Human Interface and the Management of Information: Supporting Learning, Decision-Making and Collaboration",95796835,73.51399426,Sakae Yamamoto,Springer International Publishing,2017,"19th International Conference, HCI International 2017, Vancouver, BC, Canada, July 9–14, 2017, Proceedings, Part II",,"The two-volume set LNCS 10273 and 10274 constitutes the refereed proceedings of the thematic track on Human Interface and the Management of Information, held as part of the 19th HCI International 2017, in Vancouver, BC, Canada, in July 2017.HCII...",True,2017-07-03T00:00:00,Jul 2017,1,97,150,UI_UX
"Distributed, Ambient and Pervasive Interactions",95796836,73.51399426,Norbert Streitz,Springer International Publishing,2017,"5th International Conference, DAPI 2017, Held as Part of HCI International 2017, Vancouver, BC, Canada, July 9–14, 2017, Proceedings",,"This book constitutes the refereed proceedings of the 5th International Conference on Distributed, Ambient and Pervasive Interactions, DAPI 2017, held as part of the 19th International Conference on Human-Computer Interaction, HCII 2017, held in...",True,2017-07-03T00:00:00,Jul 2017,2,97,150,UI_UX
HCI International 2017 – Posters' Extended Abstracts,95796844,73.51399426,Constantine Stephanidis,Springer International Publishing,2017,"19th International Conference, HCI International 2017, Vancouver, BC, Canada, July 9–14, 2017, Proceedings, Part I",,"The two-volume set CCIS 713 and CCIS 714 contains the extended abstracts of the posters presented during the 19th International Conference on Human-Computer Interaction, HCI International 2017, held in Vancouver, BC, Canada, in July...",True,2017-05-11T00:00:00,May 2017,1,97,150,UI_UX
HCI International 2017 – Posters' Extended Abstracts,95796845,73.51399426,Constantine Stephanidis,Springer International Publishing,2017,"19th International Conference, HCI International 2017, Vancouver, BC, Canada, July 9–14, 2017, Proceedings, Part II",,"The two-volume set CCIS 713 and CCIS 714 contains the extended abstracts of the posters presented during the 19th International Conference on Human-Computer Interaction, HCI International 2017, held in Vancouver, BC, Canada, in July 2017.&nbsp;HCII...",True,2017-05-11T00:00:00,May 2017,1,97,150,UI_UX
"Human Interface and the Management of Information: Information, Knowledge and Interaction Design",95796834,73.51399426,Sakae Yamamoto,Springer International Publishing,2017,"19th International Conference, HCI International 2017, Vancouver, BC, Canada, July 9–14, 2017, Proceedings, Part I",,"The two-volume set LNCS 10273 and 10274 constitutes the refereed proceedings of the thematic track on Human Interface and the Management of Information, held as part of the 19th HCI International 2017, in Vancouver, BC, Canada, in July 2017.HCII...",True,2017-07-03T00:00:00,Jul 2017,1,97,150,UI_UX
Automotive User Interfaces,95713876,249.98287426,Gerrit Meixner,Springer International Publishing,2017,Creating Interactive Experiences in the Car,,"This book focuses on automotive user interfaces for in-vehicle usage, looking at car electronics, its software of hidden technologies (e.g., ASP, ESP), comfort functions (e.g., navigation, communication, entertainment) and driver assistance...",True,2017-02-27T00:00:00,Feb 2017,2,97,150,UI_UX
Smart Textiles,95697030,161.74843426,Stefan Schneegass,Springer International Publishing,2017,"Fundamentals, Design, and Interaction",,"From a holistic perspective, this handbook explores the design, development and production of smart textiles and textile electronics, breaking with the traditional silo-structure of smart textile research and development. Leading experts from...",True,2017-01-26T00:00:00,Jan 2017,2,97,150,UI_UX
"Art, Design and Technology: Collaboration and Implementation",95790161,80.86686426,Rae Earnshaw,Springer International Publishing,2017,,,"This book examines how digital technology is being used to assist the artists and designers. The computer is able to store data and reproduce designs, thus facilitating the speed-up of the iterative process towards a final design which meets the...",True,2017-05-30T00:00:00,May 2017,1,97,150,UI_UX
