Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Jakarta EE Recipes,209986468,78.32277124,Josh Juneau,Apress,2020,A Problem-Solution Approach,,"Take a problem-solution approach to programming enterprise Java applications and microservices for cloud-based solutions, enterprise database applications, and even small business web applications. This book&nbsp;provides effective and proven code snippets that you can immediately use to accomplish just about any task that you may...",True,2020-03-27T00:00:00,Mar 2020,1,97,150,Program_lang
A Beginners Guide to Python 3 Programming,209758039,58.80825426,John Hunt,Springer International Publishing,2019,,,"This textbook on Python 3 explains concepts such as variables and what they represent, how data is held in memory, how a for loop works and what a string is. It also introduces key concepts such as functions, modules and packages as well as object orientation and functional programming. Each section is prefaced with an introductory...",True,2019-08-08T00:00:00,Aug 2019,1,97,150,Program_lang
The Python Workbook,209735477,66.16112426,Ben Stephenson,Springer International Publishing,2019,A Brief Introduction with Exercises and Solutions, (2nd ed.),"This student-friendly textbook encourages the development of programming skills through active practice by focusing on exercises that support hands-on learning.&nbsp;The Python Workbook&nbsp;provides a compendium of 186 exercises, spanning a variety of academic disciplines and everyday situations. Solutions to selected exercises are...",True,2019-07-05T00:00:00,Jul 2019,1,97,150,Program_lang
Mission Python,95786369,31.99,Sean McManus,No Starch Press,2018,Code a Space Adventure Game!,,"Program a graphical adventure game in this hands-on, beginner-friendly introduction to coding in the Python language.Launch into coding with Mission Python, a space-themed guide to building a complete computer game in Python. You'll learn programming fundamentals like loops, strings, and lists as you build Escape!, an exciting game...",True,2018-10-16T00:00:00,Oct 2018,1,97,150,Program_lang
Cracking Codes with Python,95760833,31.95,Al Sweigart,No Starch Press,2018,An Introduction to Building and Breaking Ciphers,,"Learn how to program in Python while making and breaking ciphers&mdash;algorithms used to create and send secret messages!&#160;After a crash course in Python programming basics, you&rsquo;ll learn to make, test, and hack programs that encrypt text with classical ciphers like the transposition cipher and Vigen&egrave;re cipher....",True,2018-01-23T00:00:00,Jan 2018,1,97,150,Program_lang
Rediscovering JavaScript,96311044,52.99,Venkat Subramaniam,Pragmatic Bookshelf,2018,"Master ES6, ES7, and ES8",,"JavaScript is no longer to be feared or loathed - the world's most popular and ubiquitous language has evolved into a respectable language. Whether you're writing frontend applications or server side code, the phenomenal features from ES6 and beyond - like the rest operator, generators, destructuring, object literals, arrow functions, modern...",True,2018-07-16T00:00:00,Jun 2018,1,97,150,Program_lang
Fast Track to MDX,336787,88.21973426,Mark Whitehorn,Springer London,2007,, (2nd ed.),Shows users and developers how to use MDX to effectively to provide relevant business information.,True,2007-12-29T00:00:00,Dec 2007,3,97,150,Program_lang
SQL by Example,209544635,40.76808975,John Russo,Momentum Press,2018,,,"SQL by Example uses one case study to teach the reader basic structured query language (SQL) skills. The author has tested the case study in the classroom with thousands of students. While other SQL texts tend to use examples from many different data sets, the author has found that once students get used to one case study, they learn the...",True,2018-11-21T00:00:00,Nov 2018,1,97,150,Program_lang
Applied Machine Learning with Python,209959180,35.99,Andrea Giussani,EGEA Spa - Bocconi University Press,2020,,,"If you are looking for an engaging book, rich in learning features, which will guide you through the field of Machine Learning, this is it. This book is a modern, concise guide of the topic. It focuses on current ensemble and boosting methods, highlighting contemporray techniques such as XGBoost (2016), Shap (2017) and CatBoost (2018), which are...",True,2020-03-01T00:00:00,Mar 2020,1,97,150,Program_lang
"Knowledge Representation, Reasoning and Declarative Problem Solving",222440,60.4446091,Chitta Baral,Cambridge University Press,2003,,,A practitioner's guide to knowledge representation and reasoning using logic programming.,True,2003-01-09T00:00:00,Jan 2003,1,97,150,Program_lang
A Distributed Pi-Calculus,288529,100.76171335,Matthew Hennessy,Cambridge University Press,2007,,,This book proposes a formal mathematical language for describing the behaviour of mobile agents in a distributed world.,True,2007-03-08T00:00:00,Mar 2007,1,97,150,Program_lang
From Semantics to Computer Science,542604,167.69963825,Yves Bertot,Cambridge University Press,2009,Essays in Honour of Gilles Kahn,,Examines the significance of Gilles Kahn's contribution to computer science and reflects upon the future development of information technology.,True,2009-09-24T00:00:00,Sep 2009,4,97,150,Program_lang
Predicate Transformer Semantics,637347,77.37867995,Ernest. G. Manes,Cambridge University Press,2004,,,This book presents a rigorous foundation for defining Boolean categories and will appeal to graduate students and researchers in theoretical computer science.,True,2004-12-02T00:00:00,Dec 2004,1,97,150,Program_lang
Deductive and Declarative Programming,637401,63.66465505,Peter Padawitz,Cambridge University Press,2006,,,"The book can be used for graduate courses or as a reference for researchers in formal methods, theorem-proving and declarative languages.",True,2006-11-23T00:00:00,Nov 2006,1,97,150,Program_lang
Two-Level Functional Languages,637321,70.92084675,Flemming Nielson,Cambridge University Press,1992,,,This book provides a framework in which the type notation of functional languages is extended to include a distinguishing notation for run-times and compile-times.,True,1992-07-16T00:00:00,Jul 1992,2,97,150,Program_lang
Illustrating Pascal,636396,55.6012342,Donald G. Alcock,Cambridge University Press,1987,,,"This book, written entirely by hand, is an introduction to programming in Pascal.",True,1987-09-03T00:00:00,Sep 1987,1,97,150,Program_lang
Higher Order Logic and Hardware Verification,637701,40.28162165,T. F. Melham,Cambridge University Press,1993,,,This 1993 book shows how formal logic can be used to specify the behaviour of hardware designs and reason about their correctness.,True,1993-11-11T00:00:00,Nov 1993,1,97,150,Program_lang
Qualified Types,637984,49.9595008,Mark P. Jones,Cambridge University Press,2003,Theory and Practice,,"Functional programming; Haskell, Gofer; type theory.",True,2003-10-16T00:00:00,Oct 2003,1,97,150,Program_lang
The Uncertain Reasoner's Companion,638027,66.89357165,J. B. Paris,Cambridge University Press,2006,A Mathematical Perspective,,This is an introduction to the mathematical foundations of uncertain reasoning.,True,2006-11-23T00:00:00,Nov 2006,1,97,150,Program_lang
Process Algebra,636911,141.043335,J. C. M. Baeten,Cambridge University Press,1753,,,"This is a self-contained introduction to process algebra, a model of concurrency. It will be will be essential reading for all computer scientists interested in parallel processing and algebraic methods in computer science.",True,1753-01-01T00:00:00,Jan 1753,2,97,150,Program_lang
Foundations of Parallel Programming,638010,49.9595008,D. B. Skillicorn,Cambridge University Press,2005,,,This is the first comprehensive account of this new approach to the fundamentals of parallel programming.,True,2005-08-22T00:00:00,Aug 2005,1,97,150,Program_lang
Basic Computation and Programming with C,2654656,97.71095072,Subrata Saha,Cambridge University Press,2017,,,"The book offers detailed coverage of basic computation and C programming concepts, supported by numerous computer programs.",True,2017-01-16T00:00:00,Jan 2017,2,97,150,Program_lang
Temporal Logics in Computer Science,2682321,158.0217591,Stéphane Demri,Cambridge University Press,2016,Finite-State Systems,,"A comprehensive, modern and technically precise exposition of the theory and main applications of temporal logics in computer science.",True,2016-10-13T00:00:00,Oct 2016,3,97,150,Program_lang
Computer Programming with C++,95646292,106.28359072,Kunal Pimparkhede,Cambridge University Press,2017,,,This book provides in-depth coverage of the fundamental concepts of the C and C++ programming languages and the object-oriented programming paradigm.,True,2017-01-16T00:00:00,Jan 2017,1,97,150,Program_lang
Smashing HTML5,624790,43.99,Bill Sanders,Wiley,2010,,,"Welcome to HTML5 - the future of the Web HTML5 is packed with great new features, including new content-specific elements, audio and video playback, canvas for drawing, and many others. But where to begin? With Smashing HTML5, you have everything...",True,2010-11-02T00:00:00,Nov 2010,1,97,150,Program_lang
Scripting with Objects,977927,179.95,Avinash C. Kak,Wiley,2012,A Comparative Presentation of Object-Oriented Scripting with Perl and Python,,"Object-Oriented scripting with Perl and Python Scripting languages are becoming increasingly important for software development. These higher-level languages, with their built-in easy-to-use data structures are convenient for programmers to use as ""glue"" languages for assembling multi-language applications and for quick prototyping of...",True,2012-07-16T00:00:00,Jul 2012,1,97,150,Program_lang
Introduction to Programming with C++ for Engineers,210173301,134.95,Boguslaw Cyganek,Wiley,2020,,,"A complete textbook and reference for engineers to learn the fundamentals of computer programming with modern C++ Introduction to Programming with C++ for Engineers is an original presentation teaching the fundamentals of computer programming and modern C++ to engineers and engineering students. Professor Cyganek, a highly regarded...",True,2020-11-23T00:00:00,Nov 2020,1,97,150,Program_lang
"Problem Solving in Automata, Languages, and Complexity",215154,230.95,Ding-Zhu Du,Wiley,2004,,,"Automata and natural language theory are topics lying at the heart of computer science. Both are linked to computational complexity and together, these disciplines help define the parameters of what constitutes a computer, the structure of programs,...",True,2004-04-05T00:00:00,Apr 2004,2,97,150,Program_lang
Mastering IBM WebSphere Portal,219003,49.99,Ron Ben-Natan,Wiley,2004,Expert Guidance to Build and Deploy Portal Applications,,"Maximize on the power of WebSphere Portal to build and deploy portals If you use, develop, manage, or administer WebSphere applications, you are probably already building or managing Web portals-or well on your way to doing so. With this...",True,2004-11-02T00:00:00,Nov 2004,4,97,150,Program_lang
Cracking Drupal,433855,48.0,Greg Knaddison,Wiley,2009,A Drop in the Bucket,,The first book to reveal the vulnerabilities and security issues that exist in the sites that have been built with Drupal?and how to prevent them from continuing Drupal is an open source framework and content management system that allows users to...,True,2009-04-22T00:00:00,Apr 2009,1,97,150,Program_lang
Beginning ASP.NET Security,565026,48.99,Barry Dorrans,Wiley,2010,,,"Programmers: protect and defend your Web apps against attack! You may know ASP.NET, but if you don't understand how to secure your applications, you need this book. This vital guide explores the often-overlooked topic...",True,2010-04-27T00:00:00,Apr 2010,1,97,150,Program_lang
Professional Test Driven Development with C#,706751,53.99,James Bender,Wiley,2011,Developing Real World Applications with TDD,,"Hands-on guidance to creating great test-driven development practice Test-driven development (TDD) practice helps developers recognize a well-designed application, and encourages writing a test before writing the...",True,2011-04-15T00:00:00,Apr 2011,2,97,150,Program_lang
iOS 5 Programming Pushing the Limits,822597,48.99,Rob Napier,Wiley,2011,"Developing Extraordinary Mobile Apps for Apple iPhone, iPad, and iPod Touch",,"Open the door to endless new app development possibilities Pushing the Limits with iOS 5 Programming is an expert guide for developers aiming to create unique applications for Apple's iPad 2, iPhone,...",True,2011-11-29T00:00:00,Nov 2011,2,97,150,Program_lang
Professional Visual Basic 2012 and .NET 4.5 Programming,894269,71.99,Bill Sheldon,Wiley,2012,,,"Explore Visual Basic 2012 and .NET 4.5 with this fully updated resource After a quick review of the of introductory topics of Visual Basic 2012 and .NET 4.5, this book moves quickly into...",True,2012-12-13T00:00:00,Dec 2012,6,97,150,Program_lang
Beginning Visual C# 2012 Programming,894263,53.99,Karli Watson,Wiley,2012,,,"Step-by-step beginner’s guide to Visual C# 2012 Written for novice programmers who want to learn programming with C# and the .NET framework, this book offers programming basics such as variables, flow control, and object oriented programming. It...",True,2012-11-28T00:00:00,Nov 2012,6,97,150,Program_lang
JavaScript Programming,1315441,59.99,Jon Raasch,Wiley,2013,Pushing the Limits,,"Take your JavaScript knowledge as far as it can go JavaScript has grown up, and it's a hot topic. Newer and faster JavaScript VMs and frameworks built upon them have increased the popularity of...",True,2013-07-10T00:00:00,Jul 2013,1,97,150,Program_lang
Professional C# 5.0 and .NET 4.5.1,1629179,71.99,Christian Nagel,Wiley,2014,,,"Comprehensive, advanced coverage of C# 5.0 and .NET 4.5.1 Whether you're a C# guru or transitioning from C/C++, staying up to date is critical to your success. Professional C# 5.0 and .NET 4.5.1 is...",True,2014-02-04T00:00:00,Feb 2014,3,97,150,Program_lang
Ivor Horton's Beginning Visual C++ 2013,1674390,71.99,Ivor Horton,Wiley,2014,,,"Learn C++ with the best tutorial on the market! Horton's unique tutorial approach and step-by-step guidance have helped over 100,000 novice programmers learn C++. In Ivor Horton's Beginning Visual C++...",True,2014-04-11T00:00:00,Apr 2014,1,97,150,Program_lang
Beginning iOS Programming For Dummies,1666487,35.99,Rajiv Ramnath,Wiley,2014,,,"The ultimate beginner's guide to programming in the iOS environment The Apple App Store is a gold mine for developers, but with more apps for the iPhone, iPad, and iPod touch being added every day,...",True,2014-04-03T00:00:00,Apr 2014,1,97,150,Program_lang
Beginning Programming with C++ For Dummies,1813089,43.99,Stephen R. Davis,Wiley,2014,, (2nd ed.),"Learn to program with C++ quickly with this helpful For Dummies guide Beginning Programming with C++ For Dummies, 2 nd Edition gives you plain-English...",True,2014-10-07T00:00:00,Oct 2014,1,97,150,Program_lang
Python Projects,1875898,54.0,Laura Cassell,Wiley,2014,,,A guide to completing Python projects for those ready to take their skills to the next level Python Projects is the ultimate resource for the Python programmer with basic skills who is...,True,2014-11-24T00:00:00,Nov 2014,2,97,150,Program_lang
Professional Visual Studio 2017,95757182,78.0,Bruce Johnson,Wiley,2017,,,Skip the basics and delve right into Visual Studio 2017 advanced features and tools Professional Visual Studio 2017 is the industry-favorite guide to getting the most out of Microsoft's primary...,True,2017-10-18T00:00:00,Oct 2017,1,97,150,Program_lang
"PHP, MySQL, & JavaScript All-in-One For Dummies",95858670,53.99,Richard Blum,Wiley,2018,,,"Explore the engine that drives the internet It takes a powerful suite of technologies to drive the most-visited websites in the world. PHP, mySQL, JavaScript, and other web-building languages serve as...",True,2018-03-20T00:00:00,Mar 2018,1,97,150,Program_lang
Job Ready Java,210230763,47.99,Haythem Balti,Wiley,2021,,,Prepare yourself to take on new and exciting Java programming challenges with this one-stop resource Job Ready Java delivers a comprehensive and foundational approach to Java that...,True,2021-02-17T00:00:00,Feb 2021,2,97,150,Program_lang
Perl Hacks,443105,23.99,Chromatic,O'Reilly Media,2006,"Tips & Tools for Programming, Debugging, and Surviving",,"With more than a million dedicated programmers, Perl has proven to be the best computing language for the latest trends in computing and business. While other languages have stagnated, Perl remains fresh, thanks to its community-based development model, which encourages the sharing of information among users. This tradition of knowledge-sharing...",True,2006-05-08T00:00:00,May 2006,4,97,150,Program_lang
Transact-SQL Cookbook,443152,27.99,Ales Spetic,O'Reilly Media,2002,Help for Database Programmers,,"This unique cookbook contains a wealth of solutions to problems that SQL programmers face all the time. The recipes inside range from how to perform simple tasks, like importing external data, to ways of handling issues that are more complicated, like set algebra. Authors Ales Spetic and Jonathan Gennick, two authorities with extensive database...",True,2007-06-19T00:00:00,Mar 2002,2,97,150,Program_lang
JBoss: A Developer's Notebook,443157,31.99,Norman Richards,O'Reilly Media,2005,,,"There's nothing ordinary about JBoss. What began as an open source EJB container project six years ago has become a fully certified J2EE 1.4 application server with the largest market share, competitive with proprietary Java application servers in features and quality. And with its dynamic architecture, JBoss isn't just a J2EE server. You can...",True,2008-03-26T00:00:00,Jun 2005,2,97,150,Program_lang
Java Message Service,443186,27.99,David A Chappell,O'Reilly Media,2000,,,"This book is a thorough introduction to Java Message Service (JMS), the standard Java application program interface (API) from Sun Microsystems that supports the formal communication known as ""messaging"" between computers in a network. JMS provides a common interface to standard messaging protocols and to special messaging services in support of...",True,2007-06-19T00:00:00,Dec 2000,2,97,150,Program_lang
Learning Perl,443214,31.99,Tom Phoenix,O'Reilly Media,2001,, (3rd ed.),"If you ask Perl programmers today what book they relied on most when they were learning Perl, you'll find that an overwhelming majority will name Learning Perl --also known affectionately as ""the Llama."" The first edition of Learning Perl appeared in 1993 and has been a bestseller ever since. Written by two of the most prominent and active...",True,2007-11-29T00:00:00,Jul 2001,2,97,150,Program_lang
Building a Web 2.0 Portal with ASP.NET 3.5,443233,35.99,Omar AL Zabir,O'Reilly Media,2007,"Learn How to Build a State-of-the-Art Ajax Start Page Using ASP.NET, .NET 3.5, LINQ, Windows WF, and More",,"If you think you're well versed in ASP.NET, think again. This exceptional guide gives you a master class in site building with ASP.NET 3.5 and other cutting-edge Microsoft technologies. You learn how to develop rock-solid web portal applications that can withstand millions of hits every day while surviving scalability and security pressures --...",True,2008-02-01T00:00:00,Dec 2007,1,97,150,Program_lang
Learning Python,443387,31.99,Mark Lutz,O'Reilly Media,2007,, (3rd ed.),"Portable, powerful, and a breeze to use, Python is ideal for both standalone programs and scripting applications. With this hands-on book, you can master the fundamentals of the core Python language quickly and efficiently, whether you're new to programming or just new to Python. Once you finish, you will know enough about the language to use it...",True,2007-11-21T00:00:00,Oct 2007,1,97,150,Program_lang
Learning Python,443387,31.99,Mark Lutz,O'Reilly Media,2007,, (3rd ed.),"Portable, powerful, and a breeze to use, Python is ideal for both standalone programs and scripting applications. With this hands-on book, you can master the fundamentals of the core Python language quickly and efficiently, whether you're new to programming or just new to Python. Once you finish, you will know enough about the language to use it...",True,2007-11-21T00:00:00,Oct 2007,1,97,150,Program_lang
Ajax Hacks,443432,34.99,Bruce W. Perry,O'Reilly Media,2006,Tips & Tools for Creating Responsive Web Sites,,"Ajax, the popular term for Asynchronous JavaScript and XML, is one of the most important combinations of technologies for web developers to know these days. With its rich grouping of technologies, Ajax developers can create interactive web applications with XML-based web services, using JavaScript in the browser to process the web server...",True,2006-10-12T00:00:00,Mar 2006,1,97,150,Program_lang
Using Google App Engine,443470,26.99,Charles Severance,O'Reilly Media,2009,Building Web Applications,,"Build exciting, scalable web applications quickly and confidently using Google App Engine and this book, even if you have little or no experience in programming or web development. App Engine is perhaps the most appealing web technology to appear in the last year, providing an easy-to-use application framework with basic web tools. While...",True,2009-05-07T00:00:00,May 2009,1,97,150,Program_lang
X Power Tools,443500,31.99,Chris Tyler,O'Reilly Media,2007,,,"This book puts you in charge of the most flexible and adaptable graphical interface in the computer industry. The X Window System underlies graphical desktops on Linux and Unix systems, and supports advanced features of modern graphics cards. More people use the X Window System than ever before, but there are few books about X in print. X Power...",True,2008-01-29T00:00:00,Dec 2007,1,97,150,Program_lang
Mastering Perl for Bioinformatics,536641,44.99,James Tisdall,O'Reilly Media,2003,Perl Programming for Bioinformatics,,"Historically, programming hasn't been considered a critical skill for biologists. But now, with access to vast amounts of biological data contained in public databases, programming skills are increasingly in strong demand in biology research and development. Perl, with its highly developed capacities in string handling, text processing,...",True,2010-03-05T00:00:00,Sep 2003,1,97,150,Program_lang
Learning SQL on SQL Server 2005,536667,40.99,Sikha Saha Bagui,O'Reilly Media,2006,,,"Anyone who interacts with today's modern databases needs to know SQL (Structured Query Language), the standard language for generating, manipulating, and retrieving database information. In recent years, the dramatic rise in the popularity of relational databases and multi-user databases has fueled a healthy demand for application developers and...",True,2010-03-05T00:00:00,Apr 2006,2,97,150,Program_lang
PHP: The Good Parts,536640,26.99,Peter MacIntyre,O'Reilly Media,2010,Delivering the Best of PHP,,"Get past all the hype about PHP and dig into the real power of this language. This book explores the most useful features of PHP and how they can speed up the web development process, and explains why the most commonly used PHP elements are often misused or misapplied. You'll learn which parts add strength to object-oriented programming, and how...",True,2010-04-07T00:00:00,Apr 2010,1,97,150,Program_lang
Java Cryptography,536714,40.99,Jonathan Knudsen,O'Reilly Media,1998,,,"Cryptography, the science of secret writing, is the biggest, baddest security tool in the application programmer's arsenal. Cryptography provides three services that are crucial in secure programming. These include a cryptographic cipher that protects the secrecy of your data; cryptographic certificates, which prove identity (authentication);...",True,2010-05-05T00:00:00,May 1998,1,97,150,Program_lang
Log4J,536731,5.99,J. Steven Perry,O'Reilly Media,2009,,,"Log4j has been around for a while now, and it seems like so many applications use it. I've used it in my applications for years now, and I'll bet you have too. But every time I need to do something with log4j I've never done before I find myself searching for examples of how to do whatever that is, and I don't usually have much luck. I believe...",True,2009-10-15T00:00:00,Oct 2009,1,97,150,Program_lang
Head Rush Ajax,540283,31.99,Brett McLaughlin,O'Reilly Media,2006,,,"Sick of creating web sites that reload every time a user moves the mouse? Tired of servers that wait around to respond to users' requests for movie tickets? It sounds like you need a little (or maybe a lot of) Ajax in your life. Asynchronous programming lets you turn your own web sites into smooth, slick, responsive applications that make your...",True,2006-03-28T00:00:00,Mar 2006,1,97,150,Program_lang
Beginning Perl for Bioinformatics,540485,31.99,James Tisdall,O'Reilly Media,2001,An Introduction to Perl for Biologists,,"With its highly developed capacity to detect patterns in data, Perl has become one of the most popular languages for biological data analysis. But if you're a biologist with little or no programming experience, starting out in Perl can be a challenge. Many biologists have a difficult time learning how to apply the language to bioinformatics. The...",True,2007-08-29T00:00:00,Oct 2001,1,97,150,Program_lang
Perl & LWP,540493,27.99,Sean M. Burke,O'Reilly Media,2002,"Fetching Web Pages, Parsing HTML, Writing Spiders & More",,"Perl soared to popularity as a language for creating and managing web content, but with LWP (Library for WWW in Perl), Perl is equally adept at consuming information on the Web. LWP is a suite of modules for fetching and processing web pages.The Web is a vast data source that contains everything from stock prices to movie credits, and with LWP...",True,2007-08-29T00:00:00,Jun 2002,1,97,150,Program_lang
Advanced Perl Programming,540535,35.99,Simon Cozens,O'Reilly Media,2005,The Worlds Most Highly Developed Perl Tutorial, (2nd ed.),"With a worldwide community of users and more than a million dedicated programmers, Perl has proven to be the most effective language for the latest trends in computing and business.Every programmer must keep up with the latest tools and techniques. This updated version of Advanced Perl Programming from O'Reilly gives you the essential knowledge...",True,2007-09-20T00:00:00,Jun 2005,1,97,150,Program_lang
Programming WPF,540570,39.99,Chris Sells,O'Reilly Media,2007,Building Windows UI with Windows Presentation Foundation, (2nd ed.),"If you want to build applications that take full advantage of Windows Vista's new user interface capabilities, you need to learn Microsoft's Windows Presentation Foundation (WPF). This new edition, fully updated for the official release of .NET 3.0, is designed to get you up to speed on this technology quickly. By page 2, you'll be writing a...",True,2007-10-01T00:00:00,Aug 2007,2,97,150,Program_lang
PHP in a Nutshell,540629,23.99,Paul Hudson,O'Reilly Media,2005,A Desktop Quick Reference,,"Now installed on more than 20 million Internet domains around the world, PHP is an undisputed leader in web programming languages. Database connectivity, powerful extensions, and rich object-orientation are all reasons for its popularity, but nearly everyone would agree that, above all, PHP is one of the easiest languages to learn and use for...",True,2007-12-04T00:00:00,Oct 2005,1,97,150,Program_lang
Learning Oracle PL/SQL,540385,46.95,Bill Pribyl,O'Reilly Media,2001,Oracle Development Languages,,"PL/SQL, Oracle's programming language for stored procedures, delivers a world of possibilities for your database programs. PL/SQL supplements the standard relational database language, SQL, with a wide range of procedural features, including loops, IF-THEN statements, advanced data structures, and rich transactional control--all closely...",True,2008-12-01T00:00:00,Nov 2001,2,97,150,Program_lang
JBoss at Work: A Practical Guide,540742,27.99,Tom Marrs,O'Reilly Media,2005,A Practical Guide,,"Consisting of a number of well-known open source products, JBoss is more a family of interrelated services than a single monolithic application. But, as with any tool that's as feature-rich as JBoss, there are number of pitfalls and complexities, too. Most developers struggle with the same issues when deploying J2EE applications on JBoss: they...",True,2005-10-13T00:00:00,Oct 2005,2,97,150,Program_lang
Oracle PL/SQL for DBAs,540668,35.99,Arup Nanda,O'Reilly Media,2005,"Security, Scheduling, Performance & More",,"PL/SQL, Oracle's powerful procedural language, has been the cornerstone of Oracle application development for nearly 15 years. Although primarily a tool for developers, PL/SQL has also become an essential tool for database administration, as DBAs take increasing responsibility for site performance and as the lines between developers and DBAs...",True,2008-01-16T00:00:00,Oct 2005,2,97,150,Program_lang
Universal Design for Web Applications,540904,35.99,Wendy Chisholm,O'Reilly Media,2008,Web Applications That Reach Everyone,,"Universal Design for Web Applications teaches you how to build websites that are more accessible to people with disabilities and explains why doing so is good business. It takes more work up front, but the potential payoff is huge -- especially when mobile users need to access your sites. You'll discover how to use standards-based web...",True,2008-11-14T00:00:00,Nov 2008,2,97,150,Program_lang
Just Spring,769374,18.99,Madhusudhan Konda,O'Reilly Media,2011,A Lightweight Introduction to the Spring Framework,,"Get a concise introduction to Spring, the popular open source framework for building lightweight enterprise applications on the Java platform. This example-driven book for Java developers delves into the framework’s basic features, as well as complex concepts such as containers. You’ll learn how Spring makes Java Messaging Service easier to work...",True,2011-07-22T00:00:00,Jul 2011,1,97,150,Program_lang
MongoDB and PHP,847593,17.99,Steve Francia,O'Reilly Media,2012,Document-Oriented Data for Web Developers,,"What would happen if you optimized a data store for the operations application developers actually use? You’d arrive at MongoDB, the reliable document-oriented database. With this concise guide, you’ll learn how to build elegant database applications with MongoDB and PHP. Written by the Chief Solutions Architect at 10gen—the company that...",True,2012-01-23T00:00:00,Jan 2012,1,97,150,Program_lang
Node for Front-End Developers,850706,13.99,Garann Means,O'Reilly Media,2012,Writing Server-Side JavaScript Applications,,"If you know how to use JavaScript in the browser, you already have the skills you need to put JavaScript to work on back-end servers with Node. This hands-on book shows you how to use this popular JavaScript platform to create simple server applications, communicate with the client, build dynamic pages, work with data, and tackle other tasks....",True,2012-01-30T00:00:00,Jan 2012,1,97,150,Program_lang
jQuery UI,879148,15.99,Eric Sarrion,O'Reilly Media,2012,"Learn How to use Dialogs, Autocomplete, and More",,"With the jQuery UI library, you can apply the power and standards of jQuery to user interface design, complete with interactive elements, animation, and themeable widgets. This concise, code-heavy guide demonstrates how to harness interactive features that HTML5 lacks, including tabs, accordions, and dialog boxes. You’ll also learn how to...",True,2012-03-20T00:00:00,Mar 2012,1,97,150,Program_lang
Building HTML5 Games with ImpactJS,862735,17.99,Jesse Freeman,O'Reilly Media,2012,An Introduction On HTML5 Game Development,,"Create a real 2D game from start to finish with ImpactJS, the JavaScript game framework that works with the HTML5's Canvas element. Making video games is hard work that requires technical skills, a lot of planning, and—most critically—a commitment to completing the project. With this hands-on guide, you’ll learn how to use Impact with other...",True,2012-02-17T00:00:00,Feb 2012,1,97,150,Program_lang
Just Spring Data Access,947990,17.99,Madhusudhan Konda,O'Reilly Media,2012,"Covers JDBC, Hibernate, JPA and JDO",,"JDBC has simplified database access in Java applications, but a few nagging wrinkles remain—namely, persisting Java objects to relational databases. With this book, you’ll learn how the Spring Framework makes that job incredibly easy with dependency injection, template classes, and object-relational-mapping (ORM). Through sample code, you’ll...",True,2012-06-19T00:00:00,Jun 2012,1,97,150,Program_lang
ASP.NET in a Nutshell,1123253,49.99,G. Andrew Duthie,O'Reilly Media,2003,A Desktop Quick Reference, (2nd ed.),"ASP.NET in a Nutshell is a concise, one-volume reference to everything you need to make effective use of ASP.NET. An invaluable resource that goes beyond the published documentation to highlight little-known details, stress practical uses for particular features, and provide real-world examples that show how features can be used in a working...",True,2013-02-05T00:00:00,Aug 2003,2,97,150,Program_lang
JavaScript Testing with Jasmine,1160080,13.99,Evan Hahn,O'Reilly Media,2013,JavaScript Behavior-Driven Development,,"Get a concise introduction to Jasmine, the popular behavior-driven testing framework for JavaScript. This practical guide shows you how to write unit tests with Jasmine that automatically check for bugs in your application. If you have JavaScript experience—with knowledge of some advanced features—you’ll learn how to write specifications for...",True,2013-03-25T00:00:00,Mar 2013,1,97,150,Program_lang
ADO.NET in a Nutshell,1182039,36.99,Bill Hamilton,O'Reilly Media,2003,,,"Written by experts on the Microsoft® .NET programming platform, ADO.NET in a Nutshell delivers everything .NET programmers will need to get a jump-start on ADO.NET technology or to sharpen their skills even further. In the tradition of O'Reilly's In a Nutshell Series, ADO.NET in a Nutshell is the most complete and concise source of ADO.NET...",True,2013-04-29T00:00:00,Apr 2003,2,97,150,Program_lang
Mobile HTML5,1562643,40.99,Estelle Weyl,O'Reilly Media,2013,Using the Latest Today,,"Build kickass websites and applications for all mobile (and non-mobile) platforms by adding HTML5 and CSS3 to your web development toolkit. With this hands-on book, you’ll learn how to develop web apps that not only work on iOS, Android, Blackberry, and Windows Phone, but also perform well and provide good user experience. With lots of code and...",True,2013-11-14T00:00:00,Nov 2013,1,97,150,Program_lang
Learning Android,1595281,28.99,Marko Gargenta,O'Reilly Media,2014,Develop Mobile Apps Using Java and Eclipse, (2nd ed.),"Want to build apps for Android devices? This book is the perfect way to master the fundamentals. Written by experts who have taught this mobile platform to hundreds of developers in large organizations and startups alike, this gentle introduction shows experienced object-oriented programmers how to use Android’s basic building blocks to create...",True,2014-01-09T00:00:00,Jan 2014,2,97,150,Program_lang
Data Structures and Algorithms with JavaScript,1647630,35.99,Michael McMillan,O'Reilly Media,2014,Bringing classic computing approaches to the Web,,"As an experienced JavaScript developer moving to server-side programming, you need to implement classic data structures and algorithms associated with conventional object-oriented languages like C# and Java. This practical guide shows you how to work hands-on with a variety of storage mechanisms—including linked lists, stacks, queues, and...",True,2014-03-10T00:00:00,Mar 2014,1,97,150,Program_lang
